id,lon,lat,Address
6600507939,31.3175429,30.1031256, || Mohammed Hanafy Ln_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || Zeitoun_ Cairo Governorate_ Egypt || Cairo Governorate_ Egypt
6076965794,31.31683,30.1043068, || 33 Mohammed Mousa Ln_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || الزيتون الشرقية_ الزيتون__ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || 12 Mohammed Mousa Ln_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || 33 Mohammed Mousa Ln_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt
7191589971,31.3448521,30.0858819, || 36 Abd El-Moneim Hafez_ Almazah_ Heliopolis_ Cairo Governorate_ Egypt || 46 Abd El-Moneim Hafez_ Almazah_ Heliopolis_ Cairo Governorate_ Egypt || Mokhtar Khallaf_ Almazah_ Heliopolis_ Cairo Governorate_ Egypt || 41 Abd El-Moneim Hafez_ Almazah_ Heliopolis_ Cairo Governorate_ Egypt
436038932,31.318269,30.0919695, || 5 Ibrahim Al Lakani_ El-Montaza_ Heliopolis_ Cairo Governorate 11341_ Egypt || 6 Soliman Basha_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 10 Soliman Basha_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 1-5 Ibrahim Al Lakani_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt
6612676839,31.2939505,30.0845902, || 12 Mostafa Mansour_ El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt || 12 Mostafa Mansour_ El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt || 11 Mostafa Mansour_ El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt || El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt
6581328728,31.3217479,30.0974512, || المعهد الإشتراكي_ البستان_ قسم مصر الجديدة__ El-Bostan_ Heliopolis_ Cairo Governorate_ Egypt || 21 El-Higaz_ El-Bostan_ Heliopolis_ Cairo Governorate_ Egypt || 58 Nazih Khalifa_ El-Bostan_ Heliopolis_ Cairo Governorate_ Egypt || 35-43 Nazih Khalifa_ El-Bostan_ Heliopolis_ Cairo Governorate_ Egypt
6536245942,31.2945501,30.0779552, || Martial Passage_ El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt || El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt || Al Waili_ Cairo Governorate_ Egypt || Cairo_ Cairo Governorate_ Egypt
339842849,31.3003359,30.0948877, || Teraat Al Gabal_ AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || 71 Saraya Al Koba_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || Zeitoun_ Cairo Governorate_ Egypt
7188563004,31.3472538,30.0861252, || Tivoli Dome_ عمر بن الخطاب_ الماظة_ قسم مصر الجديدة_ محافظة القاهرة‬__ الماظة_ قسم مصر الجديدة_ محافظة القاهرة‬_ Egypt || Omar Ibn El-Khattab_ Almazah_ Heliopolis_ Cairo Governorate_ Egypt || Almazah_ Heliopolis_ Cairo Governorate_ Egypt || Heliopolis_ Cairo Governorate_ Egypt
6572659146,31.3382935,30.0732314, || 50 El-Nozha_ Al Golf_ Nasr City_ Cairo Governorate_ Egypt || El-Nozha_ Al Golf_ Nasr City_ Cairo Governorate_ Egypt || Rabaa Buildings_ Al Golf_ Nasr City_ Cairo Governorate_ Egypt || Al Golf_ Nasr City_ Cairo Governorate_ Egypt
6594787870,31.312953,30.1032473, || 11 Al Leith_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || 11 Al Leith_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || Al Leith_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || 6 El-Sedeek_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt
7937028022,31.3414822,30.0728423, || City Stars Terminal_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || 8 Omarat Al Madfaaia_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || Omarat Al Madfaaia_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || 11 Omarat Al Madfaaia_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt
6572779496,31.3399655,30.0767491, || 3 Omarat Al Saudeya_ Al Golf_ Nasr City_ Cairo Governorate_ Egypt || 5 Omarat Al Saudeya_ Nasr City_ Cairo Governorate_ Egypt || 3-13 Omarat Al Saudeya_ Nasr City_ Cairo Governorate_ Egypt || Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt
6569748963,31.3188405,30.0733299, || 51 التوفيق_ El-Tawfik_ Nasr City_ Cairo Governorate_ Egypt || 51 التوفيق_ El-Tawfik_ Nasr City_ Cairo Governorate_ Egypt || 4-6 Khedr El-Touny_ El-Tawfik_ Nasr City_ Cairo Governorate_ Egypt || El-Tawfik_ Nasr City_ Cairo Governorate_ Egypt
8415484021,31.3114363,30.104252, || 34 سليم الاول_ الزيتون الشرقية__ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || 36 Salim Al Awal_ El-Zaytoun El-Bahareya_ Zeitoun_ Cairo Governorate_ Egypt || 33 Salim Al Awal_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt || 36 Salim Al Awal_ El-Zaytoun Sharkeya_ Zeitoun_ Cairo Governorate_ Egypt
6594769721,31.2993293,30.0999588, || 7 سوزان مبارك_ الزيتون القبلية_ الزيتون__ AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || 2 Souzan Moubarak_ AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || 7 Souzan Moubarak_ AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt
432773208,31.3172716,30.0876126, || Omar Shalaby Trail_ Mansheya El-Bakry_ Heliopolis_ Cairo Governorate_ Egypt || Mansheya El-Bakry_ Heliopolis_ Cairo Governorate_ Egypt || Heliopolis_ Cairo Governorate_ Egypt || Cairo Governorate_ Egypt
8264776669,31.3385246,30.1045648, || 20 Mohammed Shafeek_ El-Nozha_ El Nozha_ Cairo Governorate_ Egypt || 18 Mohammed Shafeek_ El-Nozha_ El Nozha_ Cairo Governorate_ Egypt || 19 Mohammed Shafeek_ El-Nozha_ El Nozha_ Cairo Governorate_ Egypt || 20-7 Mohammed Shafeek_ El-Nozha_ El Nozha_ Cairo Governorate_ Egypt
8668026940,31.3006434,30.0764377, || Ismail Al Fangari_ El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt || El-Qobba Bridge_ Al Waili_ Cairo Governorate_ Egypt || Heliopolis_ Cairo Governorate_ Egypt || Cairo_ Cairo Governorate_ Egypt
7869023515,31.3495202,30.1012809, || 129 El-Lewaa Abd El-Aziz Ali_ El-Nozha_ El Nozha_ Cairo Governorate_ Egypt || 5 El-Shaheed Mahmoud Hassouna_ El-Nozha_ El Nozha_ Cairo Governorate_ Egypt || Abd El-Aziz Fahmy_ El-Nozha_ El Nozha_ Cairo Governorate_ Egypt || El-Nozha_ El Nozha_ Cairo Governorate_ Egypt
6574089312,31.3428729,30.073882, || 15 Omarat Al Madfaaia_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || 16 Omarat Al Madfaaia_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || 14 Makrem Ebeid Ext_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt
